,ListingNumber,ListingCreationDate,CreditGrade,Term,LoanStatus,ClosedDate,ProsperRating (numeric),ProsperScore,ListingCategory (numeric),Occupation,EmploymentStatus,IsBorrowerHomeowner,Duration,months,Rating
45746,75624,2006-12-17 14:02:10.303,D,36,Defaulted,2007-10-08 15:15:51.053,,,0,Accountant/CPA,Not available,False,295.0,10.0,D
44816,75713,2006-12-17 20:18:38.233,E,36,Defaulted,2007-11-08 00:00:00.000,,,0,Accountant/CPA,Not available,True,325.0,11.0,E
29159,75730,2006-12-17 21:30:53.303,E,36,Chargedoff,2007-08-26 00:00:00.000,,,0,Administrative Assistant,Not available,False,251.0,8.0,E
56054,75758,2006-12-18 02:41:29.923,HR,36,Defaulted,2007-10-26 00:00:00.000,,,0,Other,Not available,False,311.0,10.0,HR
40368,75767,2006-12-18 04:51:20.917,E,36,Defaulted,2007-12-20 00:00:00.000,,,0,Professional,Not available,True,366.0,12.0,E
30877,75780,2006-12-18 06:00:49.710,C,36,Chargedoff,2007-05-28 00:00:00.000,,,0,Accountant/CPA,Not available,True,160.0,5.0,C
33550,75799,2006-12-18 07:04:09.380,C,36,Chargedoff,2008-10-10 00:00:00.000,,,0,Other,Not available,True,661.0,22.0,C
90456,75857,2006-12-18 09:21:19.950,D,36,Defaulted,2007-07-11 00:00:00.000,,,0,Teacher,Not available,True,204.0,7.0,D
108602,75865,2006-12-18 09:33:02.487,E,36,Chargedoff,2008-10-30 00:00:00.000,,,0,Administrative Assistant,Not available,False,681.0,23.0,E
103451,75892,2006-12-18 10:17:13.297,E,36,Defaulted,2007-10-31 00:00:00.000,,,0,Other,Not available,True,316.0,11.0,E
111069,75905,2006-12-18 10:34:07.033,D,36,Defaulted,2007-09-20 00:00:00.000,,,0,Food Service,Not available,True,275.0,9.0,D
1079,75961,2006-12-18 12:14:19.050,E,36,Chargedoff,2007-09-26 00:00:00.000,,,0,Civil Service,Not available,True,281.0,9.0,E
96885,75989,2006-12-18 13:06:15.387,D,36,Chargedoff,2009-01-10 00:00:00.000,,,0,Other,Not available,True,753.0,25.0,D
78514,75994,2006-12-18 13:19:43.030,HR,36,Defaulted,2007-10-25 00:00:00.000,,,0,Skilled Labor,Not available,False,310.0,10.0,HR
24017,76011,2006-12-18 13:47:38.933,E,36,Chargedoff,2009-11-28 00:00:00.000,,,0,Other,Not available,False,1075.0,36.0,E
103665,76014,2006-12-18 14:00:28.953,HR,36,Defaulted,2007-11-19 00:00:00.000,,,0,Laborer,Not available,False,335.0,11.0,HR
29634,76026,2006-12-18 14:43:13.857,HR,36,Defaulted,2007-07-26 00:00:00.000,,,0,Accountant/CPA,Not available,True,219.0,7.0,HR
107210,76072,2006-12-18 16:40:48.743,HR,36,Defaulted,2007-09-20 00:00:00.000,,,0,Executive,Not available,False,275.0,9.0,HR
39642,76101,2006-12-18 17:40:04.213,HR,36,Defaulted,2007-06-22 00:00:00.000,,,0,Other,Not available,False,185.0,6.0,HR
76636,76115,2006-12-18 18:18:08.683,C,36,Chargedoff,2009-10-29 00:00:00.000,,,0,Nurse's Aide,Not available,False,1045.0,35.0,C
45555,76175,2006-12-18 21:48:44.850,HR,36,Defaulted,2007-10-27 00:00:00.000,,,0,Other,Not available,False,312.0,10.0,HR
111880,76185,2006-12-18 22:13:40.050,HR,36,Chargedoff,2008-03-03 00:00:00.000,,,0,Professional,Not available,False,440.0,15.0,HR
44522,76233,2006-12-19 06:11:58.410,E,36,Chargedoff,2008-07-03 00:00:00.000,,,0,Other,Not available,False,561.0,19.0,E
78359,76234,2006-12-19 06:17:40.983,C,36,Chargedoff,2008-01-11 00:00:00.000,,,0,Other,Not available,True,387.0,13.0,C
7188,76267,2006-12-19 08:08:30.523,HR,36,Chargedoff,2008-09-20 00:00:00.000,,,0,Other,Not available,False,640.0,21.0,HR
86560,76326,2006-12-19 11:14:10.133,AA,36,Chargedoff,2008-11-11 00:00:00.000,,,0,Other,Not available,True,692.0,23.0,AA
24959,76367,2006-12-19 13:19:02.570,HR,36,Defaulted,2007-10-28 00:00:00.000,,,0,Sales - Commission,Not available,False,312.0,10.0,HR
85117,76408,2006-12-19 15:39:03.913,C,36,Chargedoff,2008-11-06 00:00:00.000,,,0,Computer Programmer,Not available,True,687.0,23.0,C
59116,76436,2006-12-19 17:10:14.580,NC,36,Defaulted,2007-05-30 00:00:00.000,,,0,Other,Not available,False,161.0,5.0,NC
34472,76450,2006-12-19 17:53:14.187,E,36,Chargedoff,2008-08-26 00:00:00.000,,,0,Engineer - Electrical,Not available,False,615.0,20.0,E
72252,76519,2006-12-19 22:28:14.567,C,36,Chargedoff,2008-01-10 00:00:00.000,,,0,Truck Driver,Not available,True,386.0,13.0,C
62230,76532,2006-12-20 00:30:35.160,C,36,Chargedoff,2009-12-28 00:00:00.000,,,0,Other,Not available,True,1103.0,37.0,C
61343,76544,2006-12-20 03:35:43.957,C,36,Chargedoff,2009-06-10 00:00:00.000,,,0,Sales - Commission,Not available,True,902.0,30.0,C
1187,76626,2006-12-20 09:21:53.687,HR,36,Defaulted,2007-11-10 00:00:00.000,,,0,Food Service Management,Not available,False,324.0,11.0,HR
92383,76669,2006-12-20 11:04:52.217,HR,36,Chargedoff,2009-07-04 00:00:00.000,,,0,Professional,Not available,False,926.0,31.0,HR
3745,76670,2006-12-20 11:07:27.263,B,36,Chargedoff,2010-04-23 00:00:00.000,,,0,Construction,Not available,False,1219.0,41.0,B
44347,76672,2006-12-20 11:15:09.350,E,36,Chargedoff,2008-01-09 00:00:00.000,,,0,Other,Not available,False,384.0,13.0,E
59357,76673,2006-12-20 11:17:21.457,E,36,Defaulted,2007-07-10 00:00:00.000,,,0,Clerical,Not available,False,201.0,7.0,E
25141,76681,2006-12-20 11:44:03.437,D,36,Chargedoff,2008-10-28 00:00:00.000,,,0,Other,Not available,False,677.0,23.0,D
22722,76695,2006-12-20 12:31:12.963,HR,36,Defaulted,2007-09-01 00:00:00.000,,,0,Other,Not available,True,254.0,8.0,HR
10498,76699,2006-12-20 12:39:07.927,E,36,Defaulted,2008-02-20 00:00:00.000,,,0,Retail Management,Not available,False,426.0,14.0,E
71761,76753,2006-12-20 15:36:34.200,HR,36,Chargedoff,2009-06-04 00:00:00.000,,,0,Accountant/CPA,Not available,True,896.0,30.0,HR
86277,76756,2006-12-20 15:44:49.287,E,36,Defaulted,2007-07-28 00:00:00.000,,,0,Student - College Graduate Student,Not available,False,219.0,7.0,E
28335,76811,2006-12-20 19:43:38.930,HR,36,Chargedoff,2009-03-31 00:00:00.000,,,0,Administrative Assistant,Not available,False,831.0,28.0,HR
57337,76864,2006-12-21 07:15:05.057,HR,36,Chargedoff,2008-01-31 00:00:00.000,,,0,Other,Not available,True,405.0,14.0,HR
62005,76882,2006-12-21 08:26:50.903,B,36,Chargedoff,2008-07-10 00:00:00.000,,,0,Accountant/CPA,Not available,True,566.0,19.0,B
64759,76890,2006-12-21 08:36:22.223,E,36,Chargedoff,2009-09-27 00:00:00.000,,,0,Construction,Not available,False,1010.0,34.0,E
84894,76911,2006-12-21 10:19:00.393,HR,36,Defaulted,2007-12-02 00:00:00.000,,,0,Other,Not available,False,345.0,12.0,HR
99593,76925,2006-12-21 10:44:27.720,B,36,Chargedoff,2009-06-13 00:00:00.000,,,0,Executive,Not available,True,904.0,30.0,B
4245,76926,2006-12-21 10:49:22.120,C,36,Chargedoff,2008-04-03 00:00:00.000,,,0,Other,Not available,True,468.0,16.0,C
21510,76941,2006-12-21 11:24:00.953,E,36,Chargedoff,2008-01-31 00:00:00.000,,,0,Clerical,Not available,False,405.0,14.0,E
71452,76957,2006-12-21 12:05:18.530,HR,36,Defaulted,2008-02-25 00:00:00.000,,,0,Other,Not available,False,430.0,14.0,HR
83443,77033,2006-12-21 14:44:08.317,E,36,Chargedoff,2008-03-28 00:00:00.000,,,0,Professional,Not available,True,462.0,15.0,E
98774,77057,2006-12-21 15:23:31.003,E,36,Chargedoff,2008-02-27 00:00:00.000,,,0,Clerical,Not available,False,432.0,14.0,E
50185,77059,2006-12-21 15:34:55.950,E,36,Chargedoff,2008-01-10 00:00:00.000,,,0,Sales - Commission,Not available,False,384.0,13.0,E
72050,77102,2006-12-21 18:32:46.710,HR,36,Chargedoff,2008-09-03 00:00:00.000,,,0,Other,Not available,False,621.0,21.0,HR
87902,77113,2006-12-21 20:07:55.153,E,36,Chargedoff,2009-07-13 00:00:00.000,,,0,Professional,Not available,False,934.0,31.0,E
42766,77136,2006-12-21 21:26:26.720,C,36,Chargedoff,2007-12-27 00:00:00.000,,,0,Other,Not available,True,370.0,12.0,C
102592,77139,2006-12-21 21:39:27.413,D,36,Chargedoff,2008-03-29 00:00:00.000,,,0,,,False,463.0,15.0,D
211,77149,2006-12-21 23:33:22.780,C,36,Defaulted,2007-12-07 00:00:00.000,,,0,Realtor,Not available,True,350.0,12.0,C
70052,77157,2006-12-22 00:15:48.370,D,36,Chargedoff,2009-10-13 00:00:00.000,,,0,Postal Service,Not available,True,1025.0,34.0,D
97292,77171,2006-12-22 03:43:57.940,HR,36,Chargedoff,2008-12-28 00:00:00.000,,,0,Clerical,Not available,False,736.0,25.0,HR
56137,77195,2006-12-22 06:44:19.723,C,36,Defaulted,2007-10-09 00:00:00.000,,,0,Construction,Not available,True,290.0,10.0,C
2591,77229,2006-12-22 08:30:28.877,AA,36,Defaulted,2008-04-07 00:00:00.000,,,0,Engineer - Electrical,Not available,True,471.0,16.0,AA
106362,77267,2006-12-22 09:59:57.277,C,36,Defaulted,2007-10-10 00:00:00.000,,,0,Professional,Not available,False,291.0,10.0,C
48995,77281,2006-12-22 10:52:04.767,E,36,Defaulted,2009-08-12 00:00:00.000,,,0,Other,Not available,False,963.0,32.0,E
44486,77335,2006-12-22 13:50:43.237,E,36,Chargedoff,2008-01-11 00:00:00.000,,,0,,,True,384.0,13.0,E
66659,77369,2006-12-22 15:13:02.110,HR,36,Defaulted,2007-09-08 00:00:00.000,,,0,Other,Not available,False,259.0,9.0,HR
107785,77413,2006-12-22 18:23:33.760,HR,36,Defaulted,2007-10-02 00:00:00.000,,,0,Food Service,Not available,False,283.0,9.0,HR
23904,77417,2006-12-22 18:41:58.980,HR,36,Chargedoff,2009-03-05 00:00:00.000,,,0,Sales - Commission,Not available,True,803.0,27.0,HR
46285,77449,2006-12-22 22:12:41.810,HR,36,Chargedoff,2008-07-03 00:00:00.000,,,0,Other,Not available,False,558.0,19.0,HR
74555,77469,2006-12-23 00:21:54.837,B,36,Chargedoff,2008-03-17 00:00:00.000,,,0,Executive,Not available,True,449.0,15.0,B
60366,77502,2006-12-23 08:19:22.183,D,36,Chargedoff,2008-10-11 00:00:00.000,,,0,Sales - Commission,Not available,False,657.0,22.0,D
15088,77561,2006-12-23 13:11:51.037,HR,36,Defaulted,2007-11-01 00:00:00.000,,,0,Skilled Labor,Not available,False,312.0,10.0,HR
50875,77620,2006-12-23 19:06:07.653,E,36,Chargedoff,2008-01-26 00:00:00.000,,,0,Administrative Assistant,Not available,False,398.0,13.0,E
32440,77638,2006-12-23 20:48:53.010,E,36,Defaulted,2007-08-28 00:00:00.000,,,0,Other,Not available,False,247.0,8.0,E
15485,77651,2006-12-23 22:07:49.653,HR,36,Defaulted,2007-12-03 00:00:00.000,,,0,Waiter/Waitress,Not available,False,344.0,11.0,HR
71570,77686,2006-12-24 09:15:43.363,HR,36,Chargedoff,2008-01-08 00:00:00.000,,,0,Laborer,Not available,False,379.0,13.0,HR
46230,77714,2006-12-24 12:33:23.620,D,36,Defaulted,2008-04-27 00:00:00.000,,,0,Waiter/Waitress,Not available,False,489.0,16.0,D
11086,77768,2006-12-24 21:34:43.317,HR,36,Defaulted,2007-08-07 00:00:00.000,,,0,Other,Not available,False,225.0,8.0,HR
60659,77801,2006-12-25 07:08:23.043,NC,36,Defaulted,2007-08-02 00:00:00.000,,,0,Skilled Labor,Not available,False,219.0,7.0,NC
61214,77842,2006-12-25 12:50:45.403,D,36,Defaulted,2009-03-31 00:00:00.000,,,0,Fireman,Not available,True,826.0,28.0,D
29384,77845,2006-12-25 13:12:24.840,D,36,Chargedoff,2009-01-10 00:00:00.000,,,0,Professor,Not available,True,746.0,25.0,D
524,77938,2006-12-26 01:04:33.120,HR,36,Defaulted,2007-12-02 00:00:00.000,,,0,Other,Not available,False,340.0,11.0,HR
8644,78025,2006-12-26 09:26:55.690,E,36,Chargedoff,2008-05-04 00:00:00.000,,,0,Skilled Labor,Not available,True,494.0,16.0,E
74649,78036,2006-12-26 09:56:52.870,D,36,Chargedoff,2008-02-06 00:00:00.000,,,0,Other,Not available,False,406.0,14.0,D
30088,78052,2006-12-26 10:31:17.127,D,36,Chargedoff,2008-01-16 00:00:00.000,,,0,Professional,Not available,True,385.0,13.0,D
91368,78069,2006-12-26 11:15:13.810,HR,36,Defaulted,2007-09-07 00:00:00.000,,,0,Other,Not available,False,254.0,8.0,HR
87197,78137,2006-12-26 14:03:52.510,HR,36,Defaulted,2007-09-07 00:00:00.000,,,0,Other,Not available,True,254.0,8.0,HR
110270,78151,2006-12-26 14:40:42.763,E,36,Chargedoff,2010-04-10 00:00:00.000,,,0,Homemaker,Not available,True,1200.0,40.0,E
90924,78174,2006-12-26 15:33:20.393,C,36,Defaulted,2008-10-09 00:00:00.000,,,0,Professional,Not available,True,652.0,22.0,C
75655,78206,2006-12-26 17:15:00.783,B,36,Defaulted,2008-03-17 00:00:00.000,,,0,Military Officer,Not available,True,446.0,15.0,B
96310,78246,2006-12-26 19:03:58.840,HR,36,Defaulted,2007-08-08 00:00:00.000,,,0,Other,Not available,True,224.0,7.0,HR
79419,78247,2006-12-26 19:07:29.137,HR,36,Defaulted,2007-11-06 00:00:00.000,,,0,Bus Driver,Not available,True,314.0,10.0,HR
79457,78284,2006-12-26 20:56:19.520,C,36,Chargedoff,2007-12-15 00:00:00.000,,,0,Sales - Commission,Not available,False,353.0,12.0,C
102932,78290,2006-12-26 21:23:02.173,HR,36,Chargedoff,2008-02-01 00:00:00.000,,,0,Postal Service,Not available,False,401.0,13.0,HR
13507,78330,2006-12-27 01:38:02.833,D,36,Defaulted,2007-09-01 00:00:00.000,,,0,Sales - Retail,Not available,False,247.0,8.0,D
104057,78331,2006-12-27 01:41:08.923,E,36,Chargedoff,2010-01-30 00:00:00.000,,,0,Other,Not available,True,1129.0,38.0,E
61642,78345,2006-12-27 06:02:56.083,E,36,Chargedoff,2008-10-09 00:00:00.000,,,0,,,False,651.0,22.0,E
73983,78349,2006-12-27 06:16:55.430,C,36,Defaulted,2007-11-09 00:00:00.000,,,0,Other,Not available,True,316.0,11.0,C
105749,78374,2006-12-27 07:28:31.893,B,36,Defaulted,2009-02-11 00:00:00.000,,,0,Other,Not available,False,776.0,26.0,B
16926,78450,2006-12-27 10:18:34.117,HR,36,Defaulted,2007-07-08 00:00:00.000,,,0,Other,Not available,False,192.0,6.0,HR
58438,78493,2006-12-27 11:52:14.623,E,36,Defaulted,2009-04-09 00:00:00.000,,,0,Other,Not available,False,833.0,28.0,E
99602,78538,2006-12-27 13:22:24.133,NC,36,Defaulted,2007-12-02 00:00:00.000,,,0,Laborer,Not available,False,339.0,11.0,NC
56856,78558,2006-12-27 14:06:54.223,HR,36,Defaulted,2007-07-07 00:00:00.000,,,0,Retail Management,Not available,False,191.0,6.0,HR
72396,78606,2006-12-27 16:10:24.033,E,36,Chargedoff,2008-06-12 00:00:00.000,,,0,Computer Programmer,Not available,True,532.0,18.0,E
25018,78637,2006-12-27 17:55:27.033,HR,36,Chargedoff,2009-07-05 00:00:00.000,,,0,Professional,Not available,False,920.0,31.0,HR
75733,78640,2006-12-27 18:06:45.010,B,36,Chargedoff,2008-07-02 00:00:00.000,,,0,Other,Not available,False,552.0,18.0,B
4673,78642,2006-12-27 18:07:27.070,HR,36,Defaulted,2008-07-02 00:00:00.000,,,0,Other,Not available,False,552.0,18.0,HR
59072,78664,2006-12-27 19:53:29.523,HR,36,Chargedoff,2008-04-02 00:00:00.000,,,0,Nurse (RN),Not available,True,461.0,15.0,HR
2595,78669,2006-12-27 20:14:02.617,E,36,Chargedoff,2008-08-07 00:00:00.000,,,0,Professional,Not available,False,588.0,20.0,E
45748,78721,2006-12-28 04:53:15.710,HR,36,Chargedoff,2008-11-04 00:00:00.000,,,0,Sales - Commission,Not available,True,676.0,23.0,HR
32017,78729,2006-12-28 05:55:13.913,E,36,Defaulted,2007-11-02 00:00:00.000,,,0,Other,Not available,False,308.0,10.0,E
85256,78754,2006-12-28 07:18:41.287,D,36,Defaulted,2007-07-16 00:00:00.000,,,0,Accountant/CPA,Not available,True,199.0,7.0,D
40565,78796,2006-12-28 08:49:06.450,HR,36,Defaulted,2007-09-06 00:00:00.000,,,0,Sales - Commission,Not available,False,251.0,8.0,HR
106908,78806,2006-12-28 09:07:52.843,HR,36,Chargedoff,2009-07-12 00:00:00.000,,,0,Professional,Not available,False,926.0,31.0,HR
51790,78820,2006-12-28 10:08:13.920,B,36,Defaulted,2008-10-15 00:00:00.000,,,0,Military Enlisted,Not available,False,656.0,22.0,B
12010,78840,2006-12-28 10:54:11.430,HR,36,Chargedoff,2007-12-07 00:00:00.000,,,0,Computer Programmer,Not available,False,343.0,11.0,HR
106612,78869,2006-12-28 11:32:54.137,HR,36,Defaulted,2007-08-10 00:00:00.000,,,0,Clerical,Not available,False,224.0,7.0,HR
89745,78897,2006-12-28 12:26:24.800,HR,36,Defaulted,2007-10-07 00:00:00.000,,,0,Professional,Not available,False,282.0,9.0,HR
110628,78923,2006-12-28 13:05:21.560,HR,36,Chargedoff,2007-12-07 00:00:00.000,,,0,Clerical,Not available,True,343.0,11.0,HR
42667,78951,2006-12-28 14:03:56.543,HR,36,Chargedoff,2008-07-07 00:00:00.000,,,0,Clerical,Not available,False,556.0,19.0,HR
25721,78962,2006-12-28 14:24:58.497,HR,36,Defaulted,2007-08-10 00:00:00.000,,,0,Professional,Not available,False,224.0,7.0,HR
4273,78992,2006-12-28 15:16:19.147,HR,36,Defaulted,2007-09-08 00:00:00.000,,,0,Sales - Commission,Not available,False,253.0,8.0,HR
81752,79051,2006-12-28 18:21:05.613,C,36,Defaulted,2008-05-12 00:00:00.000,,,0,Other,Not available,True,500.0,17.0,C
35385,79060,2006-12-28 18:40:57.067,HR,36,Defaulted,2007-09-06 00:00:00.000,,,0,Laborer,Not available,False,251.0,8.0,HR
103560,79101,2006-12-28 20:43:29.660,D,36,Defaulted,2010-04-05 00:00:00.000,,,0,Sales - Commission,Not available,False,1193.0,40.0,D
6769,79102,2006-12-28 20:47:37.627,C,36,Defaulted,2007-10-11 00:00:00.000,,,0,Sales - Commission,Not available,True,286.0,10.0,C
15087,79145,2006-12-28 23:33:38.740,HR,36,Defaulted,2007-11-07 00:00:00.000,,,0,Construction,Not available,False,313.0,10.0,HR
50718,79148,2006-12-28 23:52:06.897,HR,36,Defaulted,2007-08-11 00:00:00.000,,,0,Other,Not available,False,225.0,8.0,HR
33296,79171,2006-12-29 05:34:23.743,HR,36,Defaulted,2007-07-08 00:00:00.000,,,0,Other,Not available,False,190.0,6.0,HR
79316,79218,2006-12-29 09:15:14.763,HR,36,Chargedoff,2008-03-11 00:00:00.000,,,0,Other,Not available,False,437.0,15.0,HR
49425,79268,2006-12-29 11:20:09.853,E,36,Defaulted,2008-12-09 00:00:00.000,,,0,Accountant/CPA,Not available,False,710.0,24.0,E
32196,79270,2006-12-29 11:21:59.680,E,36,Chargedoff,2009-03-10 00:00:00.000,,,0,Food Service Management,Not available,True,801.0,27.0,E
43572,79274,2006-12-29 11:32:13.267,C,36,Defaulted,2007-09-08 00:00:00.000,,,0,Clerical,Not available,False,252.0,8.0,C
85705,79317,2006-12-29 13:27:31.257,C,36,Defaulted,2009-12-13 00:00:00.000,,,0,Computer Programmer,Not available,True,1079.0,36.0,C
14670,79362,2006-12-29 16:19:40.017,HR,36,Defaulted,2007-09-06 00:00:00.000,,,0,Truck Driver,Not available,True,250.0,8.0,HR
47466,79397,2006-12-29 18:53:00.887,HR,36,Chargedoff,2008-07-07 00:00:00.000,,,0,Computer Programmer,Not available,True,555.0,18.0,HR
51374,79402,2006-12-29 19:05:13.250,B,36,Chargedoff,2010-03-19 00:00:00.000,,,0,Sales - Commission,Not available,False,1175.0,39.0,B
22834,79428,2006-12-29 21:00:53.503,D,36,Chargedoff,2009-09-04 00:00:00.000,,,0,Other,Not available,True,979.0,33.0,D
8902,79432,2006-12-29 21:15:36.947,E,36,Chargedoff,2007-08-10 00:00:00.000,,,0,Military Enlisted,Not available,False,223.0,7.0,E
57185,79445,2006-12-29 22:08:52.030,HR,36,Chargedoff,2008-01-09 00:00:00.000,,,0,Other,Not available,False,375.0,12.0,HR
69619,79471,2006-12-30 04:26:51.393,C,36,Chargedoff,2008-01-11 00:00:00.000,,,0,Professional,Not available,True,376.0,13.0,C
51825,79474,2006-12-30 04:59:56.260,C,36,Chargedoff,2009-09-18 00:00:00.000,,,0,Other,Not available,False,992.0,33.0,C
79671,79502,2006-12-30 06:57:03.873,B,36,Chargedoff,2009-11-13 00:00:00.000,,,0,Sales - Commission,Not available,True,1048.0,35.0,B
16986,79551,2006-12-30 11:19:06.537,HR,36,Chargedoff,2008-12-11 00:00:00.000,,,0,Clerical,Not available,False,711.0,24.0,HR
67333,79609,2006-12-30 14:14:12.823,HR,36,Chargedoff,2009-05-13 00:00:00.000,,,0,Executive,Not available,False,864.0,29.0,HR
924,79616,2006-12-30 14:37:57.853,D,36,Defaulted,2007-10-16 00:00:00.000,,,0,Other,Not available,False,289.0,10.0,D
6283,79679,2006-12-30 19:44:46.147,HR,36,Defaulted,2007-09-20 00:00:00.000,,,0,Truck Driver,Not available,False,263.0,9.0,HR
16712,79690,2006-12-30 21:14:16.123,HR,36,Chargedoff,2008-09-14 00:00:00.000,,,0,,,False,623.0,21.0,HR
14856,79703,2006-12-30 22:12:59.250,HR,36,Chargedoff,2009-01-18 00:00:00.000,,,0,Sales - Retail,Not available,False,749.0,25.0,HR
31501,79759,2006-12-31 09:01:41.387,E,36,Defaulted,2007-09-06 00:00:00.000,,,0,Food Service Management,Not available,False,248.0,8.0,E
30476,79772,2006-12-31 09:49:46.020,HR,36,Defaulted,2007-08-09 00:00:00.000,,,0,Other,Not available,False,220.0,7.0,HR
55977,79809,2006-12-31 13:23:46.840,HR,36,Chargedoff,2008-03-08 00:00:00.000,,,0,Other,Not available,False,432.0,14.0,HR
32221,79832,2006-12-31 14:45:05.200,HR,36,Defaulted,2007-09-07 00:00:00.000,,,0,Military Enlisted,Not available,False,249.0,8.0,HR
44628,79834,2006-12-31 14:49:30.163,NC,36,Chargedoff,2007-12-16 00:00:00.000,,,0,Sales - Retail,Not available,False,349.0,12.0,NC
100945,79863,2006-12-31 16:56:43.440,HR,36,Defaulted,2007-08-16 00:00:00.000,,,0,Other,Not available,True,227.0,8.0,HR
7377,79888,2006-12-31 20:01:08.503,D,36,Defaulted,2007-11-02 00:00:00.000,,,0,Clerical,Not available,True,305.0,10.0,D
32118,79937,2007-01-01 08:27:15.350,AA,36,Chargedoff,2009-10-18 00:00:00.000,,,0,Executive,Not available,False,1020.0,34.0,AA
53430,79953,2007-01-01 09:49:02.100,D,36,Chargedoff,2008-04-10 00:00:00.000,,,0,Analyst,Not available,False,464.0,15.0,D
84080,79963,2007-01-01 10:39:24.200,C,36,Chargedoff,2010-02-10 00:00:00.000,,,0,Executive,Not available,True,1135.0,38.0,C
72100,79971,2007-01-01 11:14:17.067,A,36,Chargedoff,2008-08-10 00:00:00.000,,,0,Attorney,Not available,False,586.0,20.0,A
106118,79983,2007-01-01 11:59:34.407,HR,36,Chargedoff,2008-06-17 00:00:00.000,,,0,Accountant/CPA,Not available,False,532.0,18.0,HR
25882,79995,2007-01-01 12:43:17.903,AA,36,Defaulted,2008-05-17 00:00:00.000,,,0,Realtor,Not available,True,501.0,17.0,AA
73775,80000,2007-01-01 12:53:29.083,HR,36,Chargedoff,2008-01-11 00:00:00.000,,,0,Other,Not available,False,374.0,12.0,HR
83965,80003,2007-01-01 12:58:24.877,C,36,Defaulted,2007-08-16 00:00:00.000,,,0,Professional,Not available,True,226.0,8.0,C
112154,80017,2007-01-01 14:09:31.697,D,36,Chargedoff,2009-03-12 00:00:00.000,,,0,Sales - Retail,Not available,True,800.0,27.0,D
87802,80065,2007-01-01 17:16:29.937,B,36,Defaulted,2009-11-23 00:00:00.000,,,0,Truck Driver,Not available,False,1056.0,35.0,B
62653,80086,2007-01-01 18:30:31.427,A,36,Defaulted,2009-09-18 00:00:00.000,,,0,Other,Not available,True,990.0,33.0,A
28364,80102,2007-01-01 19:07:15.587,HR,36,Chargedoff,2008-03-10 00:00:00.000,,,0,Sales - Retail,Not available,True,433.0,14.0,HR
20024,80125,2007-01-01 20:12:35.240,E,36,Defaulted,2007-10-09 00:00:00.000,,,0,Other,Not available,True,280.0,9.0,E
91658,80138,2007-01-01 20:54:33.550,HR,36,Chargedoff,2007-12-17 00:00:00.000,,,0,Teacher,Not available,False,349.0,12.0,HR
18601,80181,2007-01-02 01:18:30.630,NC,36,Defaulted,2007-07-15 00:00:00.000,,,0,Laborer,Not available,False,193.0,6.0,NC
